time;NETWORK__BUS__A_TN_Upu_value;NETWORK__BUS__B_TN_Upu_value;NETWORK__BUS__A2_TN_Upu_value;NETWORK__BUS__B2_TN_Upu_value;NETWORK__BUS__C_TN_Upu_value;NETWORK__BUS__E_TN_Upu_value;NETWORK__BUS__F_TN_Upu_value;GFLVSC_WP1_injectorGFL_PGenPu;GFLVSC_WP1_injectorGFL_QGenPu;GFLVSC_WP1_injectorGFL_UConvPu;GFLVSC_WP1_injectorGFL_UPccPu;GFLVSC_WP2_injectorGFL_PGenPu;GFLVSC_WP2_injectorGFL_QGenPu;GFLVSC_WP2_injectorGFL_UConvPu;GFLVSC_WP2_injectorGFL_UPccPu;GFLVSC_HVDC1_injectorGFL_PGenPu;GFLVSC_HVDC1_injectorGFL_QGenPu;GFLVSC_HVDC1_injectorGFL_UConvPu;GFLVSC_HVDC1_injectorGFL_UPccPu;GFLVSC_HVDC2_injectorGFL_PGenPu;GFLVSC_HVDC2_injectorGFL_QGenPu;GFLVSC_HVDC2_injectorGFL_UConvPu;GFLVSC_HVDC2_injectorGFL_UPccPu;InfBus_infiniteBus_UBus0Pu;InfBus_infiniteBus_UPhaseBus0;
2.34000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.35000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.36000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.37000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.38000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.39000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.40000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.41000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.42000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.43000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.44000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.45000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.46000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.47000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.48000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.49000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.50000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.51000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.52000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.53000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.54000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.55000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.56000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.57000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.58000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.59000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.60000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.61000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.62000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.63000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.64000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.65000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.66000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.67000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.68000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.69000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.70000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.71000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.72000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.73000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.74000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.75000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.76000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.77000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.78000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.79000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.80000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.81000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.82000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.83000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.84000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.85000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.86000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.87000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.88000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.89000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.90000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.91000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.92000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.93000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.94000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.95000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.96000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.97000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.98000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
2.99000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.00000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.01000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.02000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.03000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.04000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.05000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.06000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.07000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.08000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.09000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.10000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.11000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.12000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.13000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.14000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.15000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.16000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.17000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.18000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.19000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.20000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.21000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.22000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.23000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.24000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.25000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.26000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.27000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.28000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.29000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.30000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
3.31000;1.00758;1.00542;1.03187;0.99255;1.00001;1.04756;0.99973;0.82996;-0.06109;1.04886;1.04756;0.82988;-0.32640;0.97000;0.99973;-0.93767;-0.08493;1.00001;1.00758;-0.94559;0.20362;1.04084;1.00542;0.99999;0.00039;
